"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04003000301","Census Tract 3.01, Cochise County, Arizona","378","null","120","null","33","52","null","null","0","null","13","null","23","null","25","null","73","64","null","null","47","55","null","null","0","null","13","null","9","14","null","null","0","null","13","null","0","null","13","null","59","49","null","null","49","55","null","null","85","92","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000302","Census Tract 3.02, Cochise County, Arizona","126","null","90","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","15","25","null","null","60","60","null","null","0","18","null","null","0","null","18","null","51","55","null","null","0","18","null","null","0","null","18","null",
"1400000US04003000303","Census Tract 3.03, Cochise County, Arizona","59","null","48","null","0","13","null","null","0","null","13","null","0","null","13","null","9","15","null","null","14","19","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","36","36","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000400","Census Tract 4, Cochise County, Arizona","124","null","56","null","7","12","null","null","0","null","13","null","16","null","17","null","15","19","null","null","0","13","null","null","17","null","21","null","8","12","null","null","10","null","16","null","6","null","9","null","12","15","null","null","0","13","null","null","11","12","null","null","22","null","36","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000500","Census Tract 5, Cochise County, Arizona","150","null","44","null","7","7","null","null","0","null","18","null","3","null","4","null","3","3","null","null","15","11","null","null","0","null","18","null","47","31","null","null","13","null","12","null","0","null","18","null","21","20","null","null","6","7","null","null","18","10","null","null","15","null","15","null","0","18","null","null","2","4","null","null","0","null","18","null",
"1400000US04003000600","Census Tract 6, Cochise County, Arizona","648","null","113","null","124","77","null","null","127","null","59","null","79","null","69","null","27","27","null","null","42","45","null","null","73","null","57","null","18","23","null","null","35","null","28","null","25","null","28","null","39","43","null","null","32","50","null","null","27","25","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000700","Census Tract 7, Cochise County, Arizona","1136","null","121","null","162","65","null","null","134","null","68","null","113","null","63","null","58","53","null","null","147","83","null","null","85","null","59","null","35","28","null","null","41","null","31","null","26","null","25","null","84","49","null","null","69","49","null","null","121","62","null","null","31","null","31","null","4","8","null","null","14","16","null","null","12","null","14","null",
"1400000US04003000800","Census Tract 8, Cochise County, Arizona","1238","null","137","null","172","81","null","null","175","null","77","null","84","null","61","null","113","68","null","null","90","68","null","null","79","null","52","null","5","10","null","null","99","null","63","null","134","null","75","null","31","26","null","null","23","21","null","null","155","74","null","null","70","null","52","null","8","14","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000901","Census Tract 9.01, Cochise County, Arizona","1004","null","132","null","179","86","null","null","194","null","97","null","117","null","64","null","106","57","null","null","87","56","null","null","71","null","67","null","38","31","null","null","17","null","21","null","41","null","46","null","63","50","null","null","42","43","null","null","18","20","null","null","15","null","23","null","16","19","null","null","0","13","null","null","0","null","13","null",
"1400000US04003000902","Census Tract 9.02, Cochise County, Arizona","680","null","101","null","100","58","null","null","68","null","47","null","127","null","70","null","92","50","null","null","68","47","null","null","25","null","28","null","16","17","null","null","0","null","13","null","23","null","23","null","53","39","null","null","56","41","null","null","33","26","null","null","11","null","13","null","0","13","null","null","8","15","null","null","0","null","13","null",
"1400000US04003001000","Census Tract 10, Cochise County, Arizona","83","null","51","null","5","9","null","null","6","null","9","null","6","null","9","null","27","36","null","null","0","13","null","null","13","null","19","null","0","13","null","null","0","null","13","null","15","null","23","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","11","18","null","null","0","null","13","null",
"1400000US04003001100","Census Tract 11, Cochise County, Arizona","613","null","125","null","64","50","null","null","85","null","69","null","52","null","39","null","85","46","null","null","40","26","null","null","26","null","26","null","20","22","null","null","35","null","33","null","19","null","23","null","34","28","null","null","83","78","null","null","55","47","null","null","15","null","18","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001200","Census Tract 12, Cochise County, Arizona","420","null","95","null","48","35","null","null","62","null","54","null","44","null","32","null","40","38","null","null","20","21","null","null","9","null","9","null","19","23","null","null","8","null","11","null","12","null","18","null","39","29","null","null","64","42","null","null","15","18","null","null","22","null","22","null","0","13","null","null","18","20","null","null","0","null","13","null",
"1400000US04003001300","Census Tract 13, Cochise County, Arizona","337","null","91","null","24","24","null","null","47","null","46","null","43","null","41","null","41","47","null","null","7","13","null","null","5","null","10","null","14","20","null","null","9","null","9","null","6","null","8","null","27","32","null","null","18","15","null","null","96","67","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04003001401","Census Tract 14.01, Cochise County, Arizona","76","null","42","null","0","13","null","null","0","null","13","null","0","null","13","null","6","9","null","null","5","8","null","null","0","null","13","null","0","13","null","null","17","null","27","null","6","null","12","null","0","13","null","null","0","13","null","null","42","28","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001402","Census Tract 14.02, Cochise County, Arizona","41","null","30","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","11","null","16","null","0","13","null","null","26","25","null","null","4","7","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001501","Census Tract 15.01, Cochise County, Arizona","316","null","99","null","58","62","null","null","0","null","13","null","6","null","12","null","29","37","null","null","70","60","null","null","87","null","83","null","0","13","null","null","0","null","13","null","0","null","13","null","18","21","null","null","11","17","null","null","11","17","null","null","9","null","14","null","0","13","null","null","17","27","null","null","0","null","13","null",
"1400000US04003001502","Census Tract 15.02, Cochise County, Arizona","453","null","138","null","61","60","null","null","8","null","12","null","69","null","75","null","16","26","null","null","68","72","null","null","6","null","10","null","12","17","null","null","53","null","67","null","7","null","13","null","65","47","null","null","52","48","null","null","9","15","null","null","9","null","14","null","9","15","null","null","9","24","null","null","0","null","13","null",
"1400000US04003001601","Census Tract 16.01, Cochise County, Arizona","417","null","162","null","0","13","null","null","0","null","13","null","0","null","13","null","76","89","null","null","0","13","null","null","55","null","84","null","18","29","null","null","42","null","64","null","24","null","43","null","104","94","null","null","16","27","null","null","0","13","null","null","61","null","60","null","21","36","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001602","Census Tract 16.02, Cochise County, Arizona","316","null","166","null","132","96","null","null","37","null","59","null","0","null","13","null","5","12","null","null","16","23","null","null","95","null","103","null","10","17","null","null","3","null","10","null","0","null","13","null","15","26","null","null","3","19","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001701","Census Tract 17.01, Cochise County, Arizona","252","null","90","null","45","34","null","null","0","null","13","null","0","null","13","null","22","35","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","66","52","null","null","48","59","null","null","30","null","34","null","0","13","null","null","41","59","null","null","0","null","13","null",
"1400000US04003001702","Census Tract 17.02, Cochise County, Arizona","332","null","127","null","31","50","null","null","55","null","58","null","0","null","13","null","22","25","null","null","27","29","null","null","15","null","28","null","20","31","null","null","0","null","13","null","10","null","16","null","0","13","null","null","38","42","null","null","26","23","null","null","41","null","43","null","0","13","null","null","36","58","null","null","11","null","18","null",
"1400000US04003001703","Census Tract 17.03, Cochise County, Arizona","290","null","147","null","0","13","null","null","0","null","13","null","33","null","53","null","11","19","null","null","0","13","null","null","13","null","23","null","22","34","null","null","0","null","13","null","40","null","65","null","73","81","null","null","49","55","null","null","32","38","null","null","17","null","27","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04003001800","Census Tract 18, Cochise County, Arizona","302","null","121","null","33","35","null","null","0","null","18","null","0","null","18","null","0","18","null","null","35","53","null","null","17","null","27","null","0","18","null","null","0","null","18","null","0","null","18","null","48","69","null","null","0","18","null","null","24","38","null","null","105","null","80","null","22","35","null","null","0","18","null","null","18","null","29","null",
"1400000US04003001900","Census Tract 19, Cochise County, Arizona","258","null","103","null","9","18","null","null","0","null","18","null","14","null","21","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","7","14","null","null","0","18","null","null","81","55","null","null","28","null","41","null","0","18","null","null","101","83","null","null","18","null","33","null",
"1400000US04003002001","Census Tract 20.01, Cochise County, Arizona","501","null","182","null","50","63","null","null","61","null","79","null","16","null","26","null","57","66","null","null","41","47","null","null","14","null","16","null","19","30","null","null","58","null","73","null","0","null","13","null","84","79","null","null","0","13","null","null","20","29","null","null","27","null","30","null","43","42","null","null","0","13","null","null","11","null","19","null",
"1400000US04003002002","Census Tract 20.02, Cochise County, Arizona","244","null","93","null","20","28","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","29","29","null","null","13","null","21","null","0","null","13","null","40","59","null","null","0","13","null","null","51","46","null","null","0","null","13","null","18","20","null","null","9","14","null","null","64","null","62","null",
"1400000US04003002100","Census Tract 21, Cochise County, Arizona","201","null","58","null","0","13","null","null","0","null","13","null","25","null","31","null","0","13","null","null","0","13","null","null","12","null","22","null","13","23","null","null","0","null","13","null","46","null","55","null","19","35","null","null","0","13","null","null","14","24","null","null","41","null","47","null","0","13","null","null","31","40","null","null","0","null","13","null",
"1400000US04005000100","Census Tract 1, Coconino County, Arizona","60","null","58","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","6","9","null","null","0","null","13","null","0","null","13","null","7","14","null","null","9","13","null","null","9","16","null","null","0","null","13","null","0","13","null","null","0","13","null","null","29","null","43","null",
"1400000US04005000200","Census Tract 2, Coconino County, Arizona","154","null","86","null","6","10","null","null","34","null","53","null","23","null","24","null","0","13","null","null","0","13","null","null","5","null","9","null","0","13","null","null","0","null","13","null","6","null","9","null","31","38","null","null","17","20","null","null","32","49","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005000300","Census Tract 3, Coconino County, Arizona","690","null","189","null","114","84","null","null","87","null","88","null","85","null","82","null","41","50","null","null","33","37","null","null","91","null","70","null","16","28","null","null","53","null","67","null","16","null","24","null","42","64","null","null","27","33","null","null","85","75","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04005000400","Census Tract 4, Coconino County, Arizona","349","null","114","null","10","18","null","null","41","null","47","null","52","null","54","null","0","18","null","null","0","18","null","null","0","null","18","null","5","10","null","null","5","null","9","null","0","null","18","null","43","29","null","null","13","16","null","null","28","24","null","null","94","null","78","null","26","30","null","null","32","42","null","null","0","null","18","null",
"1400000US04005000500","Census Tract 5, Coconino County, Arizona","410","null","97","null","25","37","null","null","0","null","18","null","0","null","18","null","9","16","null","null","44","61","null","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","103","74","null","null","109","63","null","null","11","13","null","null","24","null","30","null","11","19","null","null","74","63","null","null","0","null","18","null",
"1400000US04005000600","Census Tract 6, Coconino County, Arizona","124","null","104","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","16","null","23","null","0","18","null","null","0","null","18","null","35","null","52","null","58","68","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","15","45","null","null","0","null","18","null",
"1400000US04005000700","Census Tract 7, Coconino County, Arizona","139","null","46","null","0","13","null","null","7","null","11","null","7","null","11","null","0","13","null","null","0","13","null","null","9","null","14","null","15","24","null","null","0","null","13","null","4","null","9","null","0","13","null","null","41","28","null","null","7","11","null","null","18","null","19","null","7","13","null","null","24","31","null","null","0","null","13","null",
"1400000US04005000800","Census Tract 8, Coconino County, Arizona","291","null","86","null","72","60","null","null","6","null","10","null","18","null","27","null","17","20","null","null","0","13","null","null","31","null","38","null","36","38","null","null","18","null","23","null","10","null","15","null","21","33","null","null","11","19","null","null","14","23","null","null","37","null","26","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005000900","Census Tract 9, Coconino County, Arizona","411","null","149","null","150","122","null","null","46","null","53","null","12","null","18","null","11","19","null","null","21","24","null","null","0","null","18","null","0","18","null","null","14","null","23","null","41","null","50","null","10","17","null","null","47","44","null","null","40","45","null","null","7","null","18","null","0","18","null","null","9","14","null","null","3","null","18","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","94","null","63","null","12","12","null","null","4","null","6","null","8","null","9","null","0","18","null","null","0","18","null","null","45","null","59","null","15","16","null","null","10","null","16","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","165","null","70","null","11","13","null","null","7","null","11","null","0","null","13","null","0","13","null","null","7","12","null","null","5","null","9","null","17","28","null","null","5","null","10","null","0","null","13","null","22","35","null","null","32","37","null","null","41","35","null","null","11","null","17","null","0","13","null","null","7","11","null","null","0","null","13","null",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","698","null","168","null","71","52","null","null","57","null","78","null","135","null","99","null","43","39","null","null","57","47","null","null","0","null","18","null","0","18","null","null","64","null","69","null","19","null","24","null","40","41","null","null","63","60","null","null","83","83","null","null","0","null","18","null","9","17","null","null","29","46","null","null","28","null","42","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","242","null","104","null","33","38","null","null","48","null","47","null","7","null","11","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","18","21","null","null","30","48","null","null","28","28","null","null","66","null","76","null","0","13","null","null","12","19","null","null","0","null","13","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","227","null","83","null","65","92","null","null","0","null","18","null","11","null","17","null","0","18","null","null","0","18","null","null","8","null","13","null","0","18","null","null","0","null","18","null","21","null","27","null","0","18","null","null","5","9","null","null","27","34","null","null","6","null","13","null","5","13","null","null","13","22","null","null","66","null","59","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","242","null","83","null","0","18","null","null","0","null","18","null","0","null","18","null","13","19","null","null","43","44","null","null","11","null","19","null","0","18","null","null","0","null","18","null","0","null","18","null","53","57","null","null","0","18","null","null","17","25","null","null","60","null","57","null","0","18","null","null","45","50","null","null","0","null","18","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","29","null","36","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","8","12","null","null","21","null","34","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","48","null","60","null","0","13","null","null","0","null","13","null","37","null","58","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","11","16","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","227","null","67","null","24","30","null","null","53","null","51","null","8","null","13","null","24","28","null","null","17","18","null","null","0","null","13","null","42","40","null","null","14","null","19","null","9","null","15","null","0","13","null","null","7","10","null","null","19","18","null","null","10","null","16","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","27","null","26","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","12","null","20","null","7","11","null","null","8","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","176","null","106","null","0","18","null","null","43","null","49","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","30","49","null","null","0","null","18","null","29","null","50","null","74","70","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","233","null","79","null","17","28","null","null","0","null","18","null","0","null","18","null","40","54","null","null","64","69","null","null","20","null","33","null","13","19","null","null","0","null","18","null","14","null","23","null","7","12","null","null","0","18","null","null","0","18","null","null","0","null","18","null","58","78","null","null","0","18","null","null","0","null","18","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","147","null","69","null","0","18","null","null","0","null","18","null","0","null","18","null","9","15","null","null","54","48","null","null","8","null","12","null","12","19","null","null","19","null","23","null","0","null","18","null","28","40","null","null","9","14","null","null","8","13","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","0","null","18","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","27","null","29","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","10","null","15","null","0","null","13","null","0","13","null","null","17","24","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","7","null","7","null","2","3","null","null","0","null","13","null","1","null","2","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","4","6","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","20","null","22","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","3","null","7","null","5","9","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","4","9","null","null","8","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","179","null","88","null","0","18","null","null","11","null","18","null","31","null","48","null","0","18","null","null","33","58","null","null","59","null","69","null","0","18","null","null","0","null","18","null","0","null","18","null","45","17","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","14","null","17","null","0","13","null","null","0","null","13","null","0","null","13","null","6","11","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","8","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","200","null","104","null","11","17","null","null","0","null","13","null","0","null","13","null","96","84","null","null","0","13","null","null","27","null","43","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","14","20","null","null","52","66","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","93","null","72","null","0","18","null","null","0","null","18","null","0","null","18","null","11","19","null","null","0","18","null","null","0","null","18","null","22","38","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","60","60","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","9","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","9","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","168","null","52","null","20","21","null","null","3","null","5","null","5","null","6","null","17","19","null","null","22","26","null","null","12","null","15","null","3","4","null","null","9","null","12","null","38","null","25","null","13","22","null","null","4","7","null","null","0","13","null","null","14","null","15","null","0","13","null","null","0","13","null","null","8","null","13","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","467","null","119","null","23","25","null","null","9","null","12","null","39","null","33","null","39","35","null","null","15","17","null","null","72","null","51","null","3","5","null","null","14","null","13","null","38","null","41","null","47","40","null","null","96","63","null","null","29","27","null","null","43","null","35","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","500","null","174","null","0","18","null","null","112","null","90","null","28","null","42","null","13","22","null","null","58","59","null","null","33","null","38","null","47","51","null","null","28","null","46","null","0","null","18","null","57","86","null","null","21","34","null","null","36","39","null","null","67","null","60","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","519","null","109","null","38","33","null","null","39","null","41","null","12","null","15","null","66","61","null","null","75","71","null","null","20","null","30","null","0","13","null","null","0","null","13","null","16","null","24","null","77","47","null","null","42","38","null","null","105","69","null","null","29","null","31","null","0","13","null","null","0","13","null","null","0","null","13","null",
