"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011EA","B19001I_011M","B19001I_011MA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014M","B19001I_014MA","B19001I_014EA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","126","80","null","null","7","12","null","null","21","null","33","null","0","132","null","null","26","null","30","null","0","null","132","null","0","132","null","null","6","11","null","null","0","null","132","null","3","null","11","null","26","null","42","null","14","25","null","null","0","null","132","null","23","37","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","211","59","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","18","27","null","null","51","55","null","null","13","null","24","null","13","null","21","null","0","null","132","null","44","42","null","null","43","null","43","null","29","31","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","129","56","null","null","7","12","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","9","13","null","null","0","132","null","null","0","null","132","null","8","null","14","null","18","null","25","null","18","18","null","null","49","null","46","null","11","17","null","null","0","132","null","null","9","null","14","null","0","132","null","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","99","63","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","19","28","null","null","64","null","57","null","0","132","null","null","0","132","null","null","0","null","132","null","16","25","null","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","8","13","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","8","null","13","null","0","132","null","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","64","63","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","29","null","46","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","13","null","21","null","22","35","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","59","77","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","13","21","null","null","46","null","74","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","165","103","null","null","14","25","null","null","15","null","28","null","0","132","null","null","21","null","41","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","34","null","52","null","16","null","27","null","22","36","null","null","22","null","36","null","21","31","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","103","56","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","50","58","null","null","0","null","132","null","0","null","132","null","0","null","132","null","25","33","null","null","0","null","132","null","0","132","null","null","28","28","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","233","95","null","null","17","28","null","null","47","null","66","null","37","52","null","null","37","null","32","null","0","null","132","null","0","132","null","null","68","75","null","null","0","null","132","null","27","null","36","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","260","92","null","null","30","46","null","null","7","null","20","null","37","59","null","null","34","null","44","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","10","null","20","null","50","null","58","null","43","38","null","null","13","null","22","null","36","51","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","200","90","null","null","0","132","null","null","10","null","19","null","0","132","null","null","35","null","55","null","31","null","49","null","0","132","null","null","0","132","null","null","5","null","17","null","14","null","25","null","0","null","132","null","32","36","null","null","8","null","12","null","47","74","null","null","18","30","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","78","52","null","null","0","132","null","null","0","null","132","null","12","19","null","null","15","null","26","null","0","null","132","null","12","23","null","null","0","132","null","null","29","null","31","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","10","15","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","135","75","null","null","0","132","null","null","0","null","132","null","0","132","null","null","18","null","28","null","0","null","132","null","4","30","null","null","0","132","null","null","17","null","27","null","0","null","132","null","15","null","24","null","51","57","null","null","18","null","28","null","12","20","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","79","71","null","null","0","132","null","null","32","null","46","null","0","132","null","null","14","null","22","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","15","null","25","null","18","43","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
