"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","5","null","10","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","5","10","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","30","null","50","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","30","null","50","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","21","null","22","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","8","12","null","null","0","101","null","null","0","101","null","null","13","null","20","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","3","null","6","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","3","null","6","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","59","null","42","null","0","null","101","null","13","20","null","null","0","101","null","null","0","101","null","null","0","null","101","null","30","null","28","null","0","101","null","null","0","101","null","null","0","101","null","null","14","23","null","null","0","null","101","null","2","null","5","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","91","null","78","null","13","null","20","null","20","27","null","null","30","50","null","null","0","101","null","null","0","null","101","null","0","null","101","null","28","39","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","50","null","48","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","16","25","null","null","12","null","20","null","0","null","101","null","22","null","33","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","59","null","55","null","13","null","21","null","0","101","null","null","0","101","null","null","8","18","null","null","25","null","42","null","0","null","101","null","0","101","null","null","13","21","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","154","null","85","null","34","null","35","null","0","101","null","null","0","101","null","null","24","37","null","null","15","null","24","null","0","null","101","null","28","35","null","null","0","101","null","null","0","101","null","null","43","66","null","null","10","null","16","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","37","null","55","null","0","null","101","null","0","101","null","null","0","101","null","null","37","55","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","7","null","11","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","7","null","11","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","129","null","52","null","32","null","23","null","22","36","null","null","5","6","null","null","20","21","null","null","6","null","9","null","5","null","7","null","0","101","null","null","22","19","null","null","0","101","null","null","6","10","null","null","8","null","9","null","3","null","7","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","407","null","124","null","57","null","42","null","27","30","null","null","31","29","null","null","16","27","null","null","37","null","39","null","46","null","53","null","23","21","null","null","45","49","null","null","18","16","null","null","17","26","null","null","37","null","39","null","22","null","23","null","6","null","11","null","15","null","18","null","10","16","null","null","0","null","101","null",
