"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013092802","Census Tract 928.02, Maricopa County, Arizona","1099","null","180","null","236","162","null","null","83","null","66","null","106","null","67","null","60","null","67","null","27","null","23","null","93","null","71","null","79","null","60","null","20","null","22","null","110","null","64","null","85","65","null","null","74","null","61","null","71","null","43","null","31","null","47","null","12","null","18","null","6","12","null","null","6","null","13","null",
"1400000US04013092900","Census Tract 929, Maricopa County, Arizona","699","null","101","null","30","28","null","null","50","null","47","null","74","null","34","null","17","null","19","null","109","null","65","null","38","null","32","null","56","null","49","null","45","null","29","null","38","null","32","null","71","42","null","null","77","null","39","null","45","null","37","null","17","null","23","null","6","null","9","null","19","21","null","null","7","null","11","null",
"1400000US04013093001","Census Tract 930.01, Maricopa County, Arizona","966","null","312","null","68","52","null","null","12","null","20","null","49","null","43","null","114","null","85","null","258","null","289","null","0","null","19","null","27","null","34","null","26","null","32","null","86","null","66","null","10","17","null","null","137","null","95","null","79","null","54","null","21","null","25","null","79","null","77","null","0","19","null","null","0","null","19","null",
"1400000US04013093002","Census Tract 930.02, Maricopa County, Arizona","686","null","208","null","39","42","null","null","14","null","25","null","23","null","35","null","18","null","23","null","50","null","55","null","99","null","85","null","0","null","13","null","55","null","49","null","31","null","47","null","16","21","null","null","185","null","187","null","120","null","63","null","6","null","13","null","0","null","13","null","4","11","null","null","26","null","39","null",
"1400000US04013093101","Census Tract 931.01, Maricopa County, Arizona","983","null","210","null","53","57","null","null","160","null","129","null","0","null","19","null","54","null","53","null","100","null","105","null","25","null","27","null","37","null","56","null","50","null","74","null","88","null","90","null","100","99","null","null","183","null","121","null","61","null","50","null","72","null","50","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013093104","Census Tract 931.04, Maricopa County, Arizona","763","null","154","null","111","70","null","null","33","null","36","null","59","null","55","null","72","null","57","null","14","null","20","null","54","null","48","null","90","null","72","null","33","null","38","null","23","null","36","null","130","78","null","null","27","null","41","null","69","null","54","null","25","null","41","null","0","null","13","null","23","39","null","null","0","null","13","null",
"1400000US04013093105","Census Tract 931.05, Maricopa County, Arizona","1102","null","164","null","132","82","null","null","91","null","76","null","93","null","85","null","109","null","96","null","65","null","54","null","100","null","75","null","34","null","31","null","86","null","69","null","43","null","51","null","66","63","null","null","102","null","67","null","139","null","64","null","36","null","38","null","0","null","19","null","0","19","null","null","6","null","12","null",
"1400000US04013093106","Census Tract 931.06, Maricopa County, Arizona","625","null","128","null","86","88","null","null","15","null","23","null","27","null","34","null","36","null","55","null","29","null","37","null","68","null","74","null","23","null","37","null","17","null","26","null","9","null","16","null","6","14","null","null","75","null","60","null","84","null","57","null","58","null","48","null","33","null","40","null","29","35","null","null","30","null","52","null",
"1400000US04013093200","Census Tract 932, Maricopa County, Arizona","449","null","117","null","28","36","null","null","20","null","23","null","9","null","13","null","63","null","62","null","0","null","13","null","4","null","8","null","25","null","42","null","51","null","68","null","18","null","26","null","0","13","null","null","161","null","132","null","70","null","56","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013103205","Census Tract 1032.05, Maricopa County, Arizona","25","null","17","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","9","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","5","8","null","null","0","null","13","null","6","null","9","null","8","null","12","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013103206","Census Tract 1032.06, Maricopa County, Arizona","54","null","37","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","5","null","7","null","0","null","13","null","36","null","38","null","0","null","13","null","0","13","null","null","13","null","14","null",
"1400000US04013103207","Census Tract 1032.07, Maricopa County, Arizona","44","null","46","null","0","13","null","null","0","null","13","null","0","null","13","null","22","null","36","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","22","null","26","null",
"1400000US04013103208","Census Tract 1032.08, Maricopa County, Arizona","136","null","113","null","47","73","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","16","null","27","null","0","null","13","null","0","null","13","null","0","null","13","null","58","76","null","null","15","null","25","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013103209","Census Tract 1032.09, Maricopa County, Arizona","90","null","61","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","27","null","14","23","null","null","0","null","13","null","15","null","24","null","0","null","13","null","21","null","33","null","0","13","null","null","22","null","30","null",
"1400000US04013103210","Census Tract 1032.10, Maricopa County, Arizona","390","null","156","null","17","27","null","null","0","null","19","null","15","null","26","null","0","null","19","null","38","null","51","null","0","null","19","null","26","null","32","null","36","null","55","null","0","null","19","null","82","91","null","null","0","null","19","null","146","null","110","null","18","null","29","null","0","null","19","null","12","20","null","null","0","null","19","null",
"1400000US04013103211","Census Tract 1032.11, Maricopa County, Arizona","226","null","122","null","10","16","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","11","null","17","null","0","null","13","null","21","null","23","null","0","13","null","null","46","null","52","null","7","null","10","null","82","null","90","null","0","null","13","null","17","19","null","null","32","null","49","null",
