"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04005001103","Census Tract 11.03, Coconino County, Arizona","410","160","null","null","7","null","14","null","47","51","null","null","70","null","68","null","0","null","13","null","0","null","13","null","0","null","13","null","38","56","null","null","23","null","39","null","0","13","null","null","0","13","null","null","126","null","115","null","0","13","null","null","0","null","13","null","0","13","null","null","99","110","null","null","0","null","13","null",
"1400000US04005001104","Census Tract 11.04, Coconino County, Arizona","185","111","null","null","9","null","16","null","0","13","null","null","5","null","11","null","0","null","13","null","12","null","21","null","0","null","13","null","29","52","null","null","16","null","28","null","0","13","null","null","14","17","null","null","33","null","53","null","13","21","null","null","0","null","13","null","21","40","null","null","21","27","null","null","12","null","19","null",
"1400000US04005001201","Census Tract 12.01, Coconino County, Arizona","57","45","null","null","0","null","13","null","0","13","null","null","0","null","13","null","19","null","32","null","0","null","13","null","0","null","13","null","17","24","null","null","21","null","33","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","188","124","null","null","0","null","19","null","0","19","null","null","0","null","19","null","64","null","95","null","11","null","19","null","23","null","34","null","5","11","null","null","0","null","19","null","15","30","null","null","0","19","null","null","26","null","45","null","19","22","null","null","10","null","16","null","10","18","null","null","0","19","null","null","5","null","10","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","266","114","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","26","null","40","null","9","16","null","null","0","null","19","null","0","19","null","null","0","19","null","null","63","null","53","null","116","94","null","null","28","null","45","null","0","19","null","null","0","19","null","null","24","null","39","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","89","68","null","null","0","null","13","null","0","13","null","null","21","null","34","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","8","null","14","null","44","52","null","null","0","null","13","null","16","23","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001601","Census Tract 16.01, Coconino County, Arizona","16","28","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","16","null","28","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001602","Census Tract 16.02, Coconino County, Arizona","79","51","null","null","10","null","17","null","40","37","null","null","0","null","13","null","7","null","12","null","0","null","13","null","16","null","26","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","6","11","null","null","0","13","null","null","0","null","13","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","418","134","null","null","39","null","40","null","22","35","null","null","35","null","37","null","22","null","31","null","33","null","49","null","9","null","16","null","0","13","null","null","25","null","33","null","5","8","null","null","113","107","null","null","17","null","19","null","41","37","null","null","12","null","23","null","35","38","null","null","10","19","null","null","0","null","13","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","42","45","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","23","38","null","null","0","13","null","null","0","null","13","null","0","13","null","null","10","null","18","null","9","14","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002101","Census Tract 21.01, Coconino County, Arizona","157","135","null","null","0","null","13","null","82","109","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","16","26","null","null","59","null","70","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002102","Census Tract 21.02, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002201","Census Tract 22.01, Coconino County, Arizona","36","39","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","21","null","33","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","15","24","null","null","0","null","13","null",
"1400000US04005002202","Census Tract 22.02, Coconino County, Arizona","75","67","null","null","16","null","26","null","0","13","null","null","0","null","13","null","0","null","13","null","16","null","26","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","15","27","null","null","0","null","13","null","0","13","null","null","28","46","null","null","0","null","13","null",
"1400000US04005002301","Census Tract 23.01, Coconino County, Arizona","105","79","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","15","22","null","null","0","null","13","null","0","13","null","null","17","28","null","null","51","null","61","null","0","13","null","null","0","null","13","null","22","33","null","null","0","13","null","null","0","null","13","null",
"1400000US04005002302","Census Tract 23.02, Coconino County, Arizona","24","32","null","null","6","null","23","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","18","26","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","3","5","null","null","0","null","13","null","3","5","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
