"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","833","82","null","null","91","null","68","null","20","null","33","null","34","null","42","null","18","20","null","null","113","64","null","null","47","null","48","null","62","null","64","null","98","59","null","null","36","null","36","null","120","65","null","null","36","null","29","null","111","null","63","null","17","null","28","null","21","null","32","null","9","15","null","null","0","17","null","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","1284","119","null","null","198","null","92","null","158","null","86","null","98","null","56","null","161","84","null","null","77","56","null","null","106","null","69","null","140","null","79","null","58","51","null","null","58","null","41","null","73","53","null","null","75","null","63","null","43","null","42","null","39","null","34","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","638","79","null","null","113","null","60","null","25","null","17","null","24","null","19","null","85","54","null","null","19","19","null","null","32","null","23","null","54","null","33","null","63","38","null","null","59","null","38","null","82","40","null","null","29","null","27","null","31","null","22","null","18","null","18","null","0","null","12","null","0","12","null","null","4","8","null","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","836","108","null","null","296","null","106","null","75","null","55","null","91","null","58","null","56","45","null","null","77","47","null","null","39","null","36","null","16","null","18","null","17","21","null","null","24","null","24","null","46","49","null","null","79","null","58","null","10","null","16","null","10","null","15","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","1353","112","null","null","271","null","89","null","280","null","87","null","166","null","66","null","157","74","null","null","54","32","null","null","37","null","29","null","51","null","39","null","57","47","null","null","45","null","39","null","81","52","null","null","85","null","50","null","28","null","30","null","26","null","32","null","15","null","18","null","0","17","null","null","0","17","null","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","506","181","null","null","29","null","38","null","0","null","12","null","43","null","71","null","15","23","null","null","0","12","null","null","70","null","71","null","32","null","56","null","55","89","null","null","12","null","22","null","110","128","null","null","16","null","25","null","68","null","58","null","24","null","38","null","0","null","12","null","0","12","null","null","32","47","null","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","230","115","null","null","48","null","52","null","26","null","43","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","4","11","null","null","0","null","12","null","43","51","null","null","26","null","37","null","10","null","18","null","0","null","12","null","0","null","12","null","44","49","null","null","29","47","null","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","306","126","null","null","30","null","27","null","0","null","12","null","0","null","12","null","38","35","null","null","31","48","null","null","49","null","54","null","25","null","35","null","24","40","null","null","0","null","12","null","29","35","null","null","13","null","22","null","10","null","15","null","57","null","63","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","428","160","null","null","63","null","73","null","31","null","35","null","60","null","74","null","23","37","null","null","28","45","null","null","31","null","49","null","47","null","49","null","0","12","null","null","19","null","30","null","21","34","null","null","84","null","95","null","21","null","37","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","448","101","null","null","68","null","46","null","30","null","33","null","36","null","36","null","46","42","null","null","31","27","null","null","64","null","71","null","8","null","11","null","32","36","null","null","0","null","12","null","7","11","null","null","61","null","56","null","19","null","27","null","5","null","17","null","29","null","33","null","12","20","null","null","0","12","null","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","580","119","null","null","26","null","42","null","9","null","13","null","58","null","45","null","80","64","null","null","108","62","null","null","52","null","46","null","8","null","12","null","57","54","null","null","0","null","12","null","29","27","null","null","46","null","39","null","73","null","61","null","24","null","22","null","10","null","17","null","0","12","null","null","0","12","null","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","413","141","null","null","62","null","74","null","91","null","86","null","38","null","59","null","38","38","null","null","12","21","null","null","27","null","36","null","18","null","34","null","16","27","null","null","11","null","18","null","19","31","null","null","11","null","22","null","70","null","64","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","200","43","null","null","0","null","12","null","11","null","17","null","9","null","16","null","0","12","null","null","17","22","null","null","31","null","30","null","17","null","16","null","17","17","null","null","6","null","12","null","11","12","null","null","14","null","19","null","37","null","28","null","23","null","26","null","0","null","12","null","7","12","null","null","0","12","null","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","500","115","null","null","62","null","57","null","99","null","79","null","71","null","74","null","43","48","null","null","42","47","null","null","53","null","56","null","15","null","24","null","41","56","null","null","7","null","11","null","8","14","null","null","0","null","12","null","21","null","28","null","23","null","30","null","10","null","20","null","0","12","null","null","5","8","null","null",
"1400000US04013110902","Census Tract 1109.02, Maricopa County, Arizona","555","127","null","null","31","null","29","null","85","null","70","null","30","null","44","null","29","36","null","null","79","74","null","null","26","null","39","null","97","null","89","null","24","26","null","null","58","null","58","null","54","60","null","null","32","null","50","null","10","null","16","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04013111000","Census Tract 1110, Maricopa County, Arizona","273","147","null","null","17","null","28","null","0","null","12","null","10","null","20","null","17","28","null","null","0","12","null","null","19","null","30","null","56","null","87","null","89","106","null","null","23","null","34","null","0","12","null","null","0","null","12","null","33","null","37","null","0","null","12","null","0","null","12","null","9","17","null","null","0","12","null","null",
"1400000US04013111100","Census Tract 1111, Maricopa County, Arizona","102","36","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","18","28","null","null","0","null","12","null","14","22","null","null","6","null","11","null","0","null","12","null","52","null","34","null","12","null","18","null","0","12","null","null","0","12","null","null",
"1400000US04013111201","Census Tract 1112.01, Maricopa County, Arizona","764","170","null","null","13","null","20","null","73","null","84","null","25","null","42","null","191","121","null","null","98","82","null","null","68","null","63","null","125","null","94","null","30","37","null","null","0","null","17","null","17","28","null","null","86","null","85","null","27","null","39","null","11","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04013111202","Census Tract 1112.02, Maricopa County, Arizona","340","67","null","null","24","null","26","null","22","null","23","null","51","null","28","null","44","37","null","null","19","21","null","null","51","null","37","null","2","null","6","null","19","22","null","null","25","null","24","null","20","16","null","null","31","null","28","null","32","null","31","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111203","Census Tract 1112.03, Maricopa County, Arizona","142","43","null","null","13","null","14","null","0","null","12","null","12","null","13","null","4","7","null","null","4","6","null","null","38","null","32","null","15","null","12","null","14","18","null","null","17","null","15","null","14","17","null","null","5","null","9","null","0","null","12","null","6","null","10","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111204","Census Tract 1112.04, Maricopa County, Arizona","239","69","null","null","34","null","35","null","17","null","29","null","60","null","29","null","0","12","null","null","19","22","null","null","25","null","27","null","0","null","12","null","11","17","null","null","18","null","29","null","11","17","null","null","20","null","23","null","0","null","12","null","24","null","36","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111300","Census Tract 1113, Maricopa County, Arizona","584","199","null","null","0","null","17","null","39","null","45","null","59","null","78","null","69","74","null","null","21","33","null","null","42","null","42","null","29","null","33","null","9","17","null","null","0","null","17","null","93","84","null","null","32","null","36","null","54","null","54","null","117","null","99","null","0","null","17","null","20","31","null","null","0","17","null","null",
"1400000US04013111401","Census Tract 1114.01, Maricopa County, Arizona","914","112","null","null","74","null","63","null","32","null","40","null","79","null","66","null","88","73","null","null","68","59","null","null","178","null","105","null","8","null","13","null","109","84","null","null","58","null","51","null","66","50","null","null","93","null","69","null","32","null","48","null","29","null","35","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111402","Census Tract 1114.02, Maricopa County, Arizona","673","133","null","null","44","null","48","null","27","null","33","null","48","null","49","null","117","73","null","null","133","81","null","null","28","null","38","null","34","null","37","null","118","62","null","null","6","null","11","null","49","42","null","null","41","null","43","null","28","null","26","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111501","Census Tract 1115.01, Maricopa County, Arizona","380","62","null","null","32","null","28","null","39","null","29","null","27","null","20","null","39","34","null","null","34","37","null","null","55","null","43","null","21","null","28","null","12","19","null","null","9","null","13","null","24","20","null","null","24","null","23","null","56","null","28","null","8","null","13","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04013111502","Census Tract 1115.02, Maricopa County, Arizona","1162","151","null","null","127","null","78","null","67","null","48","null","153","null","86","null","133","84","null","null","78","73","null","null","127","null","83","null","24","null","36","null","107","63","null","null","57","null","54","null","120","75","null","null","96","null","88","null","43","null","31","null","22","null","36","null","8","null","14","null","0","17","null","null","0","17","null","null",
"1400000US04013111601","Census Tract 1116.01, Maricopa County, Arizona","565","94","null","null","109","null","67","null","39","null","42","null","24","null","29","null","31","30","null","null","9","14","null","null","49","null","54","null","58","null","44","null","60","46","null","null","60","null","56","null","11","17","null","null","38","null","40","null","45","null","30","null","5","null","9","null","27","null","31","null","0","12","null","null","0","12","null","null",
"1400000US04013111602","Census Tract 1116.02, Maricopa County, Arizona","959","109","null","null","149","null","83","null","79","null","54","null","140","null","70","null","73","59","null","null","82","50","null","null","41","null","38","null","84","null","55","null","71","56","null","null","85","null","60","null","35","38","null","null","76","null","47","null","44","null","42","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
