"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","1195","null","176","null","68","null","56","null","205","112","null","null","118","67","null","null","97","76","null","null","133","80","null","null","113","null","66","null","46","null","38","null","80","55","null","null","32","35","null","null","66","45","null","null","70","null","62","null","77","null","55","null","36","49","null","null","18","28","null","null","36","49","null","null","0","101","null","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","2066","null","199","null","111","null","94","null","154","106","null","null","121","60","null","null","89","65","null","null","221","113","null","null","66","null","52","null","98","null","65","null","255","91","null","null","115","77","null","null","212","107","null","null","181","null","97","null","270","null","121","null","142","105","null","null","17","22","null","null","0","101","null","null","14","23","null","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","2090","null","212","null","145","null","78","null","170","107","null","null","123","63","null","null","134","70","null","null","200","91","null","null","218","null","80","null","114","null","87","null","41","43","null","null","201","101","null","null","207","101","null","null","257","null","97","null","106","null","63","null","77","57","null","null","74","61","null","null","23","26","null","null","0","101","null","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","973","null","93","null","60","null","47","null","36","39","null","null","13","20","null","null","16","18","null","null","73","57","null","null","23","null","21","null","40","null","31","null","29","22","null","null","20","23","null","null","54","55","null","null","76","null","48","null","129","null","66","null","60","38","null","null","98","54","null","null","133","52","null","null","113","58","null","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","1407","null","116","null","42","null","44","null","51","46","null","null","31","29","null","null","35","31","null","null","0","101","null","null","28","null","35","null","40","null","32","null","69","59","null","null","46","39","null","null","169","73","null","null","126","null","67","null","325","null","84","null","230","67","null","null","112","83","null","null","63","39","null","null","40","31","null","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","1816","null","128","null","27","null","25","null","100","55","null","null","163","58","null","null","126","74","null","null","67","45","null","null","127","null","58","null","126","null","67","null","23","22","null","null","51","39","null","null","152","86","null","null","224","null","86","null","272","null","95","null","90","59","null","null","89","60","null","null","106","82","null","null","73","51","null","null",
"1400000US04013420210","Census Tract 4202.10, Maricopa County, Arizona","1474","null","138","null","28","null","27","null","89","70","null","null","29","32","null","null","108","69","null","null","38","34","null","null","106","null","67","null","89","null","76","null","68","42","null","null","51","38","null","null","196","83","null","null","194","null","85","null","262","null","92","null","103","50","null","null","89","66","null","null","9","15","null","null","15","24","null","null",
"1400000US04013420211","Census Tract 4202.11, Maricopa County, Arizona","1447","null","95","null","50","null","37","null","41","31","null","null","42","46","null","null","27","29","null","null","28","25","null","null","22","null","25","null","8","null","13","null","97","60","null","null","55","43","null","null","107","59","null","null","182","null","85","null","318","null","114","null","192","83","null","null","131","69","null","null","59","38","null","null","88","56","null","null",
"1400000US04013420212","Census Tract 4202.12, Maricopa County, Arizona","1143","null","106","null","10","null","17","null","16","20","null","null","9","13","null","null","63","54","null","null","24","19","null","null","70","null","58","null","37","null","29","null","101","60","null","null","37","31","null","null","214","75","null","null","98","null","52","null","133","null","54","null","149","68","null","null","68","52","null","null","102","59","null","null","12","17","null","null",
"1400000US04013420213","Census Tract 4202.13, Maricopa County, Arizona","1678","null","270","null","107","null","58","null","77","63","null","null","161","142","null","null","93","63","null","null","134","100","null","null","28","null","33","null","204","null","111","null","46","42","null","null","163","111","null","null","44","45","null","null","228","null","132","null","209","null","116","null","78","57","null","null","0","101","null","null","73","71","null","null","33","51","null","null",
"1400000US04013420214","Census Tract 4202.14, Maricopa County, Arizona","1624","null","194","null","74","null","50","null","196","129","null","null","146","68","null","null","241","156","null","null","175","103","null","null","83","null","85","null","167","null","92","null","59","48","null","null","25","29","null","null","126","78","null","null","126","null","79","null","183","null","114","null","11","18","null","null","12","20","null","null","0","101","null","null","0","101","null","null",
"1400000US04013420215","Census Tract 4202.15, Maricopa County, Arizona","389","null","114","null","15","null","24","null","0","101","null","null","12","22","null","null","0","101","null","null","0","101","null","null","15","null","24","null","7","null","13","null","0","101","null","null","11","17","null","null","20","31","null","null","126","null","63","null","96","null","68","null","47","44","null","null","12","20","null","null","28","33","null","null","0","101","null","null",
"1400000US04013420216","Census Tract 4202.16, Maricopa County, Arizona","1418","null","177","null","86","null","81","null","23","27","null","null","58","41","null","null","7","14","null","null","27","32","null","null","90","null","58","null","85","null","73","null","167","103","null","null","21","26","null","null","117","61","null","null","269","null","124","null","169","null","125","null","57","33","null","null","163","99","null","null","52","42","null","null","27","29","null","null",
"1400000US04013420301","Census Tract 4203.01, Maricopa County, Arizona","604","null","47","null","13","null","16","null","25","25","null","null","28","39","null","null","11","17","null","null","23","21","null","null","37","null","43","null","0","null","101","null","39","33","null","null","13","17","null","null","7","12","null","null","29","null","25","null","87","null","46","null","49","40","null","null","65","53","null","null","73","41","null","null","105","51","null","null",
