"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","1991","229","null","null","88","56","null","null","157","113","null","null","101","null","74","null","223","null","115","null","173","89","null","null","202","110","null","null","53","45","null","null","84","null","71","null","103","null","66","null","100","63","null","null","222","96","null","null","280","119","null","null","84","57","null","null","64","null","65","null","57","null","41","null","0","17","null","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","2089","153","null","null","16","25","null","null","52","41","null","null","25","null","28","null","119","null","57","null","93","58","null","null","52","45","null","null","94","91","null","null","152","null","96","null","155","null","96","null","205","98","null","null","385","128","null","null","346","113","null","null","159","80","null","null","125","null","76","null","98","null","63","null","13","23","null","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","2396","160","null","null","139","79","null","null","16","27","null","null","25","null","28","null","176","null","102","null","91","54","null","null","67","47","null","null","73","50","null","null","40","null","38","null","102","null","80","null","215","92","null","null","366","127","null","null","316","90","null","null","98","55","null","null","149","null","91","null","214","null","90","null","309","96","null","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","1970","123","null","null","69","57","null","null","90","84","null","null","93","null","80","null","0","null","17","null","80","56","null","null","55","45","null","null","177","104","null","null","112","null","64","null","38","null","42","null","174","123","null","null","202","99","null","null","267","111","null","null","269","125","null","null","129","null","63","null","137","null","79","null","78","48","null","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","1131","114","null","null","85","56","null","null","54","44","null","null","45","null","35","null","141","null","70","null","71","48","null","null","64","32","null","null","46","33","null","null","89","null","61","null","29","null","25","null","121","58","null","null","107","52","null","null","160","64","null","null","81","55","null","null","14","null","21","null","24","null","25","null","0","12","null","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","616","52","null","null","11","11","null","null","0","12","null","null","17","null","15","null","17","null","15","null","16","14","null","null","21","20","null","null","16","25","null","null","21","null","26","null","14","null","19","null","49","29","null","null","20","16","null","null","103","37","null","null","51","28","null","null","67","null","38","null","53","null","25","null","140","42","null","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","1708","172","null","null","75","54","null","null","82","103","null","null","54","null","56","null","124","null","94","null","203","95","null","null","71","51","null","null","103","97","null","null","64","null","46","null","16","null","25","null","216","108","null","null","141","77","null","null","190","85","null","null","175","89","null","null","69","null","52","null","76","null","56","null","49","49","null","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","1349","94","null","null","69","48","null","null","135","84","null","null","67","null","43","null","56","null","47","null","71","45","null","null","87","52","null","null","128","54","null","null","24","null","22","null","46","null","32","null","117","55","null","null","197","73","null","null","175","68","null","null","60","50","null","null","87","null","60","null","30","null","30","null","0","12","null","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","1008","140","null","null","87","65","null","null","92","56","null","null","117","null","60","null","87","null","54","null","88","48","null","null","16","14","null","null","41","39","null","null","61","null","48","null","51","null","41","null","89","52","null","null","127","74","null","null","58","40","null","null","73","50","null","null","15","null","23","null","6","null","12","null","0","12","null","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","716","90","null","null","27","24","null","null","27","25","null","null","10","null","16","null","75","null","55","null","15","18","null","null","67","49","null","null","95","66","null","null","120","null","77","null","9","null","14","null","31","33","null","null","91","61","null","null","123","66","null","null","0","12","null","null","26","null","25","null","0","null","12","null","0","12","null","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","1323","133","null","null","45","37","null","null","185","76","null","null","78","null","52","null","125","null","56","null","109","63","null","null","85","48","null","null","100","67","null","null","86","null","48","null","69","null","39","null","138","69","null","null","184","77","null","null","73","43","null","null","18","21","null","null","0","null","12","null","20","null","22","null","8","13","null","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","737","104","null","null","33","28","null","null","66","37","null","null","73","null","55","null","10","null","15","null","42","51","null","null","72","55","null","null","73","41","null","null","39","null","27","null","16","null","19","null","42","30","null","null","91","46","null","null","73","40","null","null","92","60","null","null","0","null","12","null","5","null","9","null","10","15","null","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","679","114","null","null","10","15","null","null","29","44","null","null","68","null","61","null","32","null","26","null","73","50","null","null","35","27","null","null","27","25","null","null","59","null","44","null","42","null","36","null","72","53","null","null","57","36","null","null","121","61","null","null","32","26","null","null","7","null","12","null","6","null","10","null","9","13","null","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","682","85","null","null","21","24","null","null","44","32","null","null","57","null","51","null","17","null","19","null","21","19","null","null","71","48","null","null","66","49","null","null","53","null","42","null","19","null","18","null","121","80","null","null","98","47","null","null","26","31","null","null","51","47","null","null","0","null","12","null","17","null","20","null","0","12","null","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","1306","133","null","null","123","69","null","null","141","81","null","null","136","null","62","null","162","null","74","null","103","55","null","null","80","55","null","null","74","49","null","null","68","null","51","null","112","null","67","null","158","91","null","null","84","46","null","null","50","42","null","null","15","16","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","1622","165","null","null","56","56","null","null","15","24","null","null","0","null","12","null","124","null","95","null","128","88","null","null","144","81","null","null","54","48","null","null","73","null","52","null","93","null","62","null","156","90","null","null","133","69","null","null","300","98","null","null","108","71","null","null","130","null","87","null","90","null","69","null","18","28","null","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","1168","117","null","null","29","23","null","null","21","17","null","null","17","null","20","null","25","null","28","null","36","27","null","null","83","42","null","null","36","32","null","null","56","null","43","null","57","null","42","null","113","66","null","null","98","46","null","null","233","84","null","null","119","54","null","null","97","null","47","null","111","null","54","null","37","30","null","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","1353","89","null","null","29","26","null","null","15","17","null","null","9","null","13","null","27","null","24","null","72","44","null","null","48","35","null","null","59","38","null","null","66","null","45","null","52","null","38","null","106","67","null","null","166","58","null","null","188","74","null","null","136","53","null","null","122","null","68","null","174","null","58","null","84","49","null","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","1862","143","null","null","203","137","null","null","190","97","null","null","130","null","101","null","0","null","12","null","57","70","null","null","99","95","null","null","45","41","null","null","114","null","93","null","189","null","124","null","163","86","null","null","256","141","null","null","153","77","null","null","74","58","null","null","86","null","60","null","73","null","62","null","30","39","null","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","1030","94","null","null","15","19","null","null","29","26","null","null","57","null","37","null","7","null","11","null","31","29","null","null","61","43","null","null","59","40","null","null","29","null","27","null","52","null","47","null","76","44","null","null","96","47","null","null","209","67","null","null","146","60","null","null","53","null","47","null","69","null","42","null","41","29","null","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","1487","131","null","null","49","56","null","null","29","29","null","null","95","null","57","null","96","null","67","null","74","43","null","null","85","68","null","null","115","46","null","null","54","null","44","null","56","null","44","null","98","46","null","null","193","71","null","null","224","70","null","null","148","58","null","null","87","null","44","null","63","null","40","null","21","25","null","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","928","88","null","null","77","56","null","null","47","37","null","null","52","null","42","null","65","null","53","null","75","43","null","null","64","42","null","null","63","44","null","null","9","null","15","null","37","null","34","null","87","73","null","null","78","47","null","null","64","40","null","null","98","64","null","null","50","null","41","null","38","null","41","null","24","27","null","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","634","54","null","null","3","5","null","null","0","12","null","null","5","null","7","null","7","null","9","null","17","17","null","null","5","8","null","null","12","13","null","null","10","null","11","null","15","null","13","null","46","22","null","null","94","47","null","null","122","45","null","null","103","42","null","null","51","null","23","null","49","null","25","null","95","35","null","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","1647","109","null","null","30","24","null","null","55","45","null","null","25","null","23","null","96","null","58","null","95","62","null","null","25","34","null","null","35","32","null","null","75","null","44","null","22","null","23","null","109","51","null","null","130","57","null","null","225","83","null","null","297","86","null","null","80","null","47","null","146","null","64","null","202","59","null","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","754","80","null","null","5","7","null","null","12","11","null","null","33","null","20","null","62","null","34","null","32","21","null","null","35","21","null","null","4","6","null","null","9","null","10","null","17","null","14","null","38","19","null","null","65","27","null","null","128","52","null","null","97","38","null","null","68","null","30","null","58","null","26","null","91","35","null","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","1131","92","null","null","22","22","null","null","18","22","null","null","16","null","18","null","76","null","50","null","19","21","null","null","51","35","null","null","71","59","null","null","69","null","46","null","22","null","22","null","86","56","null","null","130","70","null","null","140","45","null","null","146","69","null","null","127","null","65","null","68","null","39","null","70","35","null","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","558","44","null","null","32","28","null","null","6","8","null","null","7","null","11","null","5","null","8","null","11","12","null","null","6","8","null","null","5","8","null","null","0","null","12","null","36","null","24","null","26","18","null","null","62","32","null","null","110","34","null","null","45","25","null","null","46","null","24","null","97","null","29","null","64","27","null","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","1164","114","null","null","22","24","null","null","47","34","null","null","63","null","37","null","28","null","22","null","33","25","null","null","57","32","null","null","52","49","null","null","124","null","69","null","4","null","9","null","107","71","null","null","94","48","null","null","173","60","null","null","101","46","null","null","111","null","64","null","62","null","48","null","86","44","null","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","588","79","null","null","44","26","null","null","0","12","null","null","33","null","22","null","26","null","21","null","28","23","null","null","29","23","null","null","25","21","null","null","52","null","27","null","47","null","35","null","70","47","null","null","46","23","null","null","88","31","null","null","54","31","null","null","28","null","18","null","3","null","5","null","15","15","null","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","1301","130","null","null","23","22","null","null","17","18","null","null","44","null","44","null","36","null","29","null","54","34","null","null","103","47","null","null","49","35","null","null","62","null","38","null","123","null","73","null","101","44","null","null","240","83","null","null","206","73","null","null","115","58","null","null","62","null","39","null","29","null","25","null","37","23","null","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","1300","117","null","null","67","38","null","null","19","21","null","null","80","null","57","null","89","null","44","null","74","51","null","null","60","55","null","null","54","38","null","null","58","null","38","null","105","null","61","null","100","49","null","null","232","78","null","null","221","85","null","null","62","45","null","null","58","null","42","null","0","null","12","null","21","21","null","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","1434","136","null","null","47","34","null","null","27","41","null","null","17","null","27","null","32","null","26","null","60","44","null","null","79","50","null","null","42","34","null","null","30","null","27","null","36","null","27","null","87","59","null","null","170","99","null","null","186","83","null","null","166","63","null","null","134","null","61","null","160","null","71","null","161","83","null","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","1195","115","null","null","0","17","null","null","9","15","null","null","18","null","22","null","77","null","59","null","23","26","null","null","26","29","null","null","20","24","null","null","10","null","16","null","7","null","12","null","138","81","null","null","183","99","null","null","244","82","null","null","184","74","null","null","48","null","34","null","90","null","58","null","118","71","null","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","1446","164","null","null","21","21","null","null","15","18","null","null","9","null","14","null","49","null","47","null","90","70","null","null","44","44","null","null","15","19","null","null","24","null","22","null","51","null","47","null","206","151","null","null","208","95","null","null","302","103","null","null","123","71","null","null","166","null","100","null","105","null","52","null","18","21","null","null",
