"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","650","null","79","null","7","11","null","null","17","null","18","null","0","null","13","null","5","null","8","null","15","null","18","null","27","35","null","null","4","6","null","null","28","19","null","null","29","null","21","null","39","25","null","null","36","null","22","null","110","42","null","null","185","null","78","null","50","null","37","null","55","32","null","null","43","null","28","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","1441","null","105","null","27","41","null","null","7","null","11","null","16","null","19","null","29","null","37","null","20","null","18","null","55","53","null","null","56","38","null","null","42","34","null","null","26","null","22","null","54","39","null","null","230","null","80","null","355","84","null","null","191","null","81","null","159","null","70","null","105","60","null","null","69","null","52","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","500","null","75","null","16","17","null","null","0","null","13","null","0","null","13","null","16","null","14","null","5","null","7","null","10","11","null","null","4","7","null","null","5","7","null","null","31","null","31","null","30","33","null","null","57","null","28","null","86","48","null","null","128","null","64","null","32","null","21","null","51","31","null","null","29","null","20","null",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","1080","null","119","null","33","28","null","null","0","null","13","null","17","null","19","null","19","null","21","null","33","null","35","null","47","50","null","null","50","34","null","null","79","51","null","null","0","null","13","null","73","46","null","null","112","null","52","null","252","87","null","null","119","null","67","null","143","null","49","null","80","37","null","null","23","null","22","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","1232","null","128","null","74","51","null","null","26","null","20","null","20","null","25","null","36","null","37","null","17","null","20","null","46","34","null","null","74","55","null","null","52","32","null","null","66","null","57","null","128","73","null","null","181","null","95","null","192","89","null","null","167","null","91","null","85","null","60","null","43","28","null","null","25","null","29","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","510","null","79","null","6","10","null","null","0","null","13","null","16","null","24","null","0","null","13","null","0","null","13","null","35","40","null","null","12","14","null","null","11","13","null","null","6","null","10","null","36","32","null","null","16","null","19","null","90","81","null","null","24","null","20","null","70","null","44","null","99","44","null","null","89","null","42","null",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","1480","null","163","null","0","18","null","null","20","null","34","null","18","null","29","null","31","null","34","null","52","null","38","null","31","37","null","null","56","63","null","null","0","18","null","null","0","null","18","null","142","84","null","null","185","null","141","null","296","124","null","null","240","null","144","null","145","null","82","null","107","72","null","null","157","null","96","null",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","833","null","127","null","24","27","null","null","0","null","13","null","43","null","42","null","11","null","17","null","31","null","40","null","101","82","null","null","121","101","null","null","19","22","null","null","39","null","32","null","41","39","null","null","10","null","15","null","167","100","null","null","74","null","56","null","44","null","57","null","61","65","null","null","47","null","37","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","1329","null","218","null","21","35","null","null","0","null","18","null","15","null","23","null","0","null","18","null","0","null","18","null","92","100","null","null","0","18","null","null","0","18","null","null","79","null","90","null","83","79","null","null","79","null","61","null","321","195","null","null","241","null","140","null","136","null","93","null","216","149","null","null","46","null","51","null",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","1795","null","132","null","14","25","null","null","11","null","19","null","15","null","25","null","105","null","86","null","30","null","34","null","54","68","null","null","39","34","null","null","42","41","null","null","0","null","18","null","141","101","null","null","116","null","82","null","351","149","null","null","282","null","137","null","270","null","129","null","166","91","null","null","159","null","83","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","1317","null","137","null","35","53","null","null","29","null","34","null","86","null","55","null","79","null","70","null","41","null","47","null","24","28","null","null","33","32","null","null","70","68","null","null","18","null","20","null","94","63","null","null","110","null","59","null","81","51","null","null","115","null","88","null","169","null","75","null","195","70","null","null","138","null","77","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","828","null","150","null","14","23","null","null","15","null","23","null","12","null","20","null","23","null","32","null","31","null","36","null","0","13","null","null","8","12","null","null","79","86","null","null","44","null","48","null","0","13","null","null","62","null","58","null","183","137","null","null","185","null","90","null","49","null","47","null","89","84","null","null","34","null","38","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","397","null","90","null","0","13","null","null","6","null","10","null","0","null","13","null","0","null","13","null","0","null","13","null","12","14","null","null","12","14","null","null","0","13","null","null","7","null","10","null","12","14","null","null","77","null","68","null","39","26","null","null","101","null","73","null","69","null","38","null","49","46","null","null","13","null","14","null",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","1322","null","151","null","21","24","null","null","0","null","13","null","71","null","65","null","66","null","52","null","6","null","10","null","31","22","null","null","38","30","null","null","59","69","null","null","66","null","66","null","50","38","null","null","169","null","66","null","164","69","null","null","173","null","80","null","91","null","58","null","135","57","null","null","182","null","74","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","1474","null","167","null","17","28","null","null","24","null","37","null","0","null","18","null","45","null","72","null","18","null","30","null","0","18","null","null","41","47","null","null","41","39","null","null","19","null","30","null","64","50","null","null","183","null","104","null","170","93","null","null","273","null","101","null","170","null","88","null","244","103","null","null","165","null","78","null",
