"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","321","91","null","null","106","73","null","null","17","null","24","null","8","15","null","null","26","36","null","null","12","null","20","null","0","null","132","null","35","42","null","null","53","58","null","null","11","null","19","null","22","38","null","null","23","null","36","null","8","16","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","375","100","null","null","45","42","null","null","10","null","18","null","48","55","null","null","27","29","null","null","38","null","46","null","0","null","132","null","12","21","null","null","53","45","null","null","21","null","25","null","0","132","null","null","42","null","49","null","10","16","null","null","9","15","null","null","39","null","44","null","21","29","null","null","0","null","132","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","362","121","null","null","52","60","null","null","70","null","64","null","27","35","null","null","0","132","null","null","46","null","62","null","18","null","30","null","0","132","null","null","48","47","null","null","0","null","132","null","17","28","null","null","60","null","54","null","24","39","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","375","59","null","null","33","45","null","null","0","null","132","null","34","42","null","null","10","17","null","null","19","null","32","null","0","null","132","null","14","22","null","null","36","32","null","null","24","null","36","null","26","26","null","null","49","null","36","null","77","48","null","null","43","55","null","null","10","null","20","null","0","132","null","null","0","null","132","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","346","113","null","null","66","51","null","null","24","null","39","null","28","36","null","null","26","33","null","null","26","null","30","null","28","null","37","null","44","46","null","null","26","31","null","null","23","null","38","null","19","22","null","null","0","null","132","null","36","61","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","329","97","null","null","58","53","null","null","19","null","22","null","18","19","null","null","9","14","null","null","0","null","132","null","43","null","56","null","0","132","null","null","58","35","null","null","39","null","37","null","25","29","null","null","21","null","27","null","22","24","null","null","17","18","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","238","75","null","null","20","25","null","null","10","null","16","null","36","32","null","null","0","132","null","null","6","null","12","null","34","null","43","null","11","18","null","null","19","25","null","null","8","null","15","null","24","32","null","null","37","null","35","null","16","25","null","null","17","27","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","722","150","null","null","131","72","null","null","81","null","60","null","51","43","null","null","73","53","null","null","14","null","25","null","37","null","37","null","43","41","null","null","21","25","null","null","30","null","33","null","66","53","null","null","112","null","80","null","18","29","null","null","0","132","null","null","16","null","26","null","29","36","null","null","0","null","132","null",
"1400000US04013109500","Census Tract 1095, Maricopa County, Arizona","396","85","null","null","20","22","null","null","0","null","132","null","33","36","null","null","11","17","null","null","0","null","132","null","19","null","25","null","23","25","null","null","41","46","null","null","40","null","34","null","29","30","null","null","57","null","43","null","46","30","null","null","27","26","null","null","29","null","28","null","0","132","null","null","21","null","20","null",
"1400000US04013109601","Census Tract 1096.01, Maricopa County, Arizona","361","93","null","null","24","29","null","null","27","null","34","null","29","27","null","null","34","41","null","null","35","null","39","null","0","null","132","null","20","26","null","null","9","15","null","null","8","null","13","null","22","19","null","null","43","null","33","null","73","40","null","null","23","39","null","null","14","null","20","null","0","132","null","null","0","null","132","null",
"1400000US04013109602","Census Tract 1096.02, Maricopa County, Arizona","335","87","null","null","71","67","null","null","10","null","16","null","25","28","null","null","10","16","null","null","29","null","34","null","14","null","22","null","10","16","null","null","28","28","null","null","22","null","27","null","35","40","null","null","29","null","26","null","33","30","null","null","13","20","null","null","6","null","12","null","0","132","null","null","0","null","132","null",
"1400000US04013109603","Census Tract 1096.03, Maricopa County, Arizona","352","94","null","null","33","40","null","null","0","null","132","null","0","132","null","null","14","23","null","null","42","null","47","null","11","null","19","null","13","19","null","null","30","34","null","null","52","null","55","null","52","47","null","null","19","null","20","null","43","36","null","null","25","29","null","null","18","null","27","null","0","132","null","null","0","null","132","null",
"1400000US04013109604","Census Tract 1096.04, Maricopa County, Arizona","277","80","null","null","12","19","null","null","8","null","14","null","34","31","null","null","35","31","null","null","11","null","17","null","7","null","14","null","10","15","null","null","12","19","null","null","16","null","26","null","1","7","null","null","9","null","14","null","56","55","null","null","38","30","null","null","15","null","26","null","13","20","null","null","0","null","132","null",
"1400000US04013109701","Census Tract 1097.01, Maricopa County, Arizona","488","137","null","null","108","93","null","null","0","null","132","null","94","65","null","null","47","57","null","null","45","null","53","null","29","null","33","null","10","17","null","null","46","48","null","null","0","null","132","null","0","132","null","null","54","null","52","null","32","30","null","null","0","132","null","null","23","null","23","null","0","132","null","null","0","null","132","null",
"1400000US04013109702","Census Tract 1097.02, Maricopa County, Arizona","254","81","null","null","18","21","null","null","18","null","20","null","10","16","null","null","19","22","null","null","10","null","15","null","33","null","31","null","18","20","null","null","0","132","null","null","0","null","132","null","25","24","null","null","39","null","30","null","40","34","null","null","0","132","null","null","24","null","28","null","0","132","null","null","0","null","132","null",
