"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013523104","Census Tract 5231.04, Maricopa County, Arizona","1026","142","null","null","18","null","28","null","75","null","76","null","17","null","28","null","0","null","19","null","96","84","null","null","28","31","null","null","61","null","50","null","19","null","29","null","92","null","82","null","74","67","null","null","131","55","null","null","179","null","105","null","77","null","51","null","33","null","33","null","38","null","35","null","88","62","null","null",
"1400000US04013610000","Census Tract 6100, Maricopa County, Arizona","1759","188","null","null","34","null","28","null","10","null","16","null","41","null","36","null","68","null","47","null","69","69","null","null","65","53","null","null","106","null","67","null","48","null","26","null","70","null","51","null","70","68","null","null","310","140","null","null","300","null","128","null","177","null","92","null","162","null","98","null","146","null","100","null","83","67","null","null",
"1400000US04013610100","Census Tract 6101, Maricopa County, Arizona","234","88","null","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","11","null","17","25","null","null","0","13","null","null","16","null","27","null","0","null","13","null","19","null","21","null","0","13","null","null","97","71","null","null","13","null","24","null","28","null","26","null","0","null","13","null","17","null","24","null","22","34","null","null",
"1400000US04013610200","Census Tract 6102, Maricopa County, Arizona","2512","292","null","null","120","null","101","null","58","null","48","null","49","null","79","null","92","null","86","null","12","21","null","null","89","70","null","null","144","null","95","null","61","null","74","null","143","null","102","null","185","126","null","null","266","143","null","null","337","null","149","null","190","null","98","null","161","null","79","null","243","null","117","null","362","152","null","null",
"1400000US04013610300","Census Tract 6103, Maricopa County, Arizona","2424","229","null","null","139","null","103","null","21","null","24","null","111","null","99","null","101","null","78","null","15","23","null","null","9","16","null","null","42","null","52","null","27","null","31","null","115","null","72","null","316","193","null","null","159","76","null","null","415","null","158","null","315","null","145","null","248","null","138","null","212","null","111","null","179","124","null","null",
"1400000US04013610400","Census Tract 6104, Maricopa County, Arizona","1524","151","null","null","54","null","48","null","0","null","19","null","9","null","15","null","22","null","26","null","27","27","null","null","210","167","null","null","8","null","12","null","23","null","23","null","116","null","159","null","222","141","null","null","162","93","null","null","164","null","110","null","94","null","82","null","251","null","135","null","95","null","70","null","67","55","null","null",
"1400000US04013610500","Census Tract 6105, Maricopa County, Arizona","2060","178","null","null","56","null","73","null","41","null","60","null","38","null","45","null","12","null","21","null","77","59","null","null","126","83","null","null","20","null","34","null","55","null","58","null","53","null","45","null","152","104","null","null","156","96","null","null","171","null","82","null","207","null","150","null","352","null","157","null","174","null","116","null","370","250","null","null",
"1400000US04013610600","Census Tract 6106, Maricopa County, Arizona","1721","185","null","null","95","null","71","null","17","null","27","null","48","null","67","null","46","null","54","null","35","41","null","null","27","33","null","null","53","null","55","null","132","null","118","null","86","null","96","null","175","115","null","null","73","62","null","null","262","null","135","null","253","null","143","null","257","null","130","null","138","null","91","null","24","31","null","null",
"1400000US04013610700","Census Tract 6107, Maricopa County, Arizona","2185","193","null","null","15","null","23","null","35","null","40","null","36","null","39","null","29","null","33","null","85","92","null","null","169","129","null","null","198","null","107","null","40","null","55","null","69","null","49","null","178","100","null","null","115","98","null","null","316","null","153","null","379","null","116","null","298","null","140","null","138","null","72","null","85","63","null","null",
"1400000US04013610800","Census Tract 6108, Maricopa County, Arizona","865","96","null","null","6","null","10","null","6","null","10","null","0","null","13","null","26","null","28","null","0","13","null","null","10","17","null","null","0","null","13","null","0","null","13","null","23","null","35","null","29","34","null","null","73","47","null","null","194","null","66","null","172","null","73","null","120","null","66","null","117","null","57","null","89","63","null","null",
"1400000US04013610900","Census Tract 6109, Maricopa County, Arizona","1604","120","null","null","0","null","19","null","18","null","29","null","63","null","61","null","14","null","25","null","62","56","null","null","64","57","null","null","12","null","22","null","28","null","26","null","12","null","20","null","65","57","null","null","93","48","null","null","242","null","101","null","156","null","88","null","236","null","91","null","235","null","119","null","304","137","null","null",
"1400000US04013611000","Census Tract 6110, Maricopa County, Arizona","634","96","null","null","0","null","13","null","0","null","13","null","0","null","13","null","35","null","54","null","7","11","null","null","3","7","null","null","0","null","13","null","0","null","13","null","0","null","13","null","11","17","null","null","46","40","null","null","181","null","95","null","107","null","68","null","52","null","36","null","131","null","97","null","61","35","null","null",
"1400000US04013611100","Census Tract 6111, Maricopa County, Arizona","813","125","null","null","0","null","13","null","17","null","21","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","16","null","27","null","56","null","62","null","93","93","null","null","23","31","null","null","115","null","71","null","137","null","82","null","106","null","61","null","67","null","56","null","183","89","null","null",
"1400000US04013611200","Census Tract 6112, Maricopa County, Arizona","1548","112","null","null","10","null","17","null","13","null","17","null","13","null","15","null","30","null","38","null","32","34","null","null","50","53","null","null","13","null","21","null","25","null","23","null","20","null","24","null","33","34","null","null","121","67","null","null","270","null","104","null","242","null","87","null","211","null","92","null","236","null","82","null","229","83","null","null",
"1400000US04013611300","Census Tract 6113, Maricopa County, Arizona","1229","229","null","null","58","null","60","null","10","null","16","null","9","null","16","null","28","null","28","null","48","49","null","null","59","55","null","null","52","null","39","null","165","null","178","null","54","null","62","null","82","84","null","null","112","65","null","null","210","null","152","null","164","null","92","null","49","null","48","null","81","null","82","null","48","39","null","null",
