"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","12","7","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","3","4","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","5","null","5","null","4","null","6","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","63","56","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","7","12","null","null","0","null","13","null","0","null","13","null","11","null","17","null","0","null","13","null","31","48","null","null","14","21","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","30","23","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","4","null","7","null","11","null","16","null","7","null","8","null","0","null","13","null","3","5","null","null","5","8","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","4","6","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","2","4","null","null","0","13","null","null","0","null","13","null","2","null","4","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","78","55","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","11","17","null","null","0","13","null","null","21","null","25","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","9","null","15","null","21","null","34","null","0","13","null","null","16","24","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","957","178","null","null","132","null","101","null","12","22","null","null","75","70","null","null","68","76","null","null","69","58","null","null","0","13","null","null","20","null","22","null","71","null","71","null","122","100","null","null","37","44","null","null","72","null","69","null","106","null","88","null","136","null","107","null","10","null","17","null","14","23","null","null","13","20","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","842","165","null","null","22","null","25","null","34","28","null","null","98","82","null","null","35","22","null","null","76","59","null","null","42","33","null","null","129","null","76","null","39","null","30","null","45","34","null","null","106","53","null","null","71","null","59","null","73","null","59","null","31","null","29","null","27","null","41","null","0","13","null","null","14","18","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","2214","240","null","null","176","null","136","null","75","54","null","null","113","59","null","null","90","60","null","null","66","49","null","null","113","80","null","null","227","null","147","null","151","null","70","null","156","73","null","null","205","137","null","null","294","null","149","null","295","null","139","null","158","null","93","null","59","null","45","null","14","23","null","null","22","28","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","1165","150","null","null","110","null","71","null","39","38","null","null","50","42","null","null","44","40","null","null","72","64","null","null","68","50","null","null","103","null","86","null","144","null","85","null","38","35","null","null","219","106","null","null","143","null","76","null","103","null","67","null","11","null","15","null","12","null","20","null","9","15","null","null","0","13","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","1708","232","null","null","176","null","124","null","130","99","null","null","86","52","null","null","120","68","null","null","108","70","null","null","77","53","null","null","114","null","68","null","103","null","68","null","79","86","null","null","117","61","null","null","125","null","67","null","171","null","84","null","108","null","59","null","109","null","75","null","85","92","null","null","0","13","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","2225","248","null","null","134","null","70","null","217","151","null","null","260","121","null","null","292","181","null","null","118","93","null","null","113","81","null","null","99","null","67","null","94","null","66","null","86","74","null","null","229","106","null","null","227","null","101","null","113","null","60","null","95","null","65","null","87","null","67","null","46","69","null","null","15","25","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","595","120","null","null","57","null","41","null","22","20","null","null","14","17","null","null","58","51","null","null","75","72","null","null","45","33","null","null","27","null","25","null","72","null","53","null","58","43","null","null","42","27","null","null","53","null","34","null","13","null","20","null","5","null","8","null","7","null","13","null","47","71","null","null","0","13","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","821","121","null","null","29","null","45","null","38","36","null","null","81","57","null","null","108","72","null","null","90","57","null","null","56","47","null","null","58","null","61","null","7","null","11","null","72","59","null","null","34","34","null","null","147","null","86","null","56","null","48","null","0","null","13","null","22","null","34","null","0","13","null","null","23","37","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","575","126","null","null","109","null","65","null","29","34","null","null","9","9","null","null","45","34","null","null","35","26","null","null","37","48","null","null","57","null","43","null","17","null","11","null","48","60","null","null","37","41","null","null","51","null","57","null","83","null","62","null","12","null","8","null","0","null","13","null","0","13","null","null","6","9","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","687","139","null","null","64","null","63","null","100","69","null","null","14","19","null","null","82","62","null","null","25","27","null","null","3","6","null","null","54","null","48","null","9","null","15","null","25","24","null","null","52","50","null","null","125","null","72","null","111","null","92","null","5","null","7","null","18","null","29","null","0","13","null","null","0","13","null","null",
